ID,Posted at,Screen name,Text
789212346111647744,2016-10-20 21:11:00 +0000,genomeresearch,Say hello to Robert at Cold Spring Harbor Laboratory Press #ASHG16 booth #1012 and take advantage of the end of exh… https://t.co/1LwvxtDrRF
789212306949414913,2016-10-20 21:10:51 +0000,PacBio,RT @donalmurphy: PacBio Workshop. @PacBio #ASHG16 https://t.co/k439XzMX9k
789212200992997376,2016-10-20 21:10:26 +0000,PacBio,RT @IcahnInstitute: .@lissagoingviral discussing longread #SMRT sequencing as a translational research tool at @PacBio #ASHG16 workshop… https://t.co/rxRr1JN15y
789212144868950016,2016-10-20 21:10:12 +0000,regeneron,How did 2 scientists meeting on a plane help catalyze the creation of the #Regeneron Genetics Center? https://t.co/uolZt3RZSl #qwRGC #ASHG16
789212142595510272,2016-10-20 21:10:12 +0000,donalmurphy,PacBio Workshop. @PacBio #ASHG16 https://t.co/k439XzMX9k
789212078749933569,2016-10-20 21:09:57 +0000,mason_lab,"RT @PacBio: JK: Sequel System update - New chemistry reduces DNA input amounts, customer-generated data shown  #ASHG16 https://t.co/iipk6QnAFn"
789212023787749376,2016-10-20 21:09:43 +0000,BrainyActs,RT @FASEBopa: New insight into how #Zika disrupts brain development from #ASHG16 @GeneticsSociety @ScienceNews… https://t.co/lfEaMnWL98
789211985061740544,2016-10-20 21:09:34 +0000,IcahnInstitute,"RT @PacBio: MLS: 'Every individual has ~1000 SVs that are > 2500bp in length, requiring long read sequencing' #ASHG16 @lissagoingviral @IcahnInstitute"
789211941575204869,2016-10-20 21:09:24 +0000,IcahnInstitute,"RT @PacBio: MLS: Proudly shares long list of sequencing tech, including: 
3 PacBio RS II, 2 PacBio Sequels #ASHG16 @IcahnInstitute @lissagoingviral"
789211880602513408,2016-10-20 21:09:09 +0000,WebsEdge_Health,The ASHG tv crew has wrapped! Be sure to tune in online to watch more of the latest at the @GeneticsSociety 66th An… https://t.co/gxqlYWeHjr
789211859509534720,2016-10-20 21:09:04 +0000,trendscancer,The #immune #biology of microsatellite-unstable #cancer @trendscancer #ASHG16
789211856980283392,2016-10-20 21:09:04 +0000,IcahnInstitute,.@lissagoingviral discussing longread #SMRT sequencing as a translational research tool at @PacBio #ASHG16 workshop… https://t.co/rxRr1JN15y
789211838256848896,2016-10-20 21:08:59 +0000,claritas4kids,"#ASHG16 MLS: look at glioblastoma, try to localize positions of double strand breaks in RB1"
789211837141229568,2016-10-20 21:08:59 +0000,PacBio,Stream #ASHG16 workshop now: Discover/Target Causative Variation Underlying Human Genetic Disease Using SMRT Seq https://t.co/Zpi7ZuGd2N
789211526750089217,2016-10-20 21:07:45 +0000,claritas4kids,#ASHG16 MLS: lots of mutations but would be useful to be able to phase variants
789211436014792706,2016-10-20 21:07:23 +0000,PacBio,"RT @mseetin: MLS: Using 6 kb amplicons on @PacBio Sequel, 384-plex confirms known variants, identifies novel set in CYP2D6 samples #ASHG16"
789211355316424705,2016-10-20 21:07:04 +0000,DesktopGenetics,Validation of genomic variants with #CRISPR: https://t.co/6gUWJQZCQO #ASHG16 https://t.co/HrHRa6zDEi
789211335758196737,2016-10-20 21:06:59 +0000,GenomeWeb,"At #ASHG16 , UWash, Color Genomics Launch Free Database of Breast Cancer Gene Candidate Variants https://t.co/pOEvr1mfKq"
789211200584241152,2016-10-20 21:06:27 +0000,claritas4kids,"#ASHG16 MLS: Fabry's disease due to mutations in GLA, can be hard to diagnose, accumulation of lipids in many tissues"
789211199053324289,2016-10-20 21:06:27 +0000,mseetin,"MLS: Using 6 kb amplicons on @PacBio Sequel, 384-plex confirms known variants, identifies novel set in CYP2D6 samples #ASHG16"
789211178111303681,2016-10-20 21:06:22 +0000,PacBio,MLS: Stuart Scott's CYP2D6 work: Long-Read CYP2D6 Seq For Full Gene Characterization/Novel Allele Discovery https://t.co/i1eM2fHQtU #ASHG16
789211142249996288,2016-10-20 21:06:13 +0000,OvationSL,"Tell us the story of the data, whether you're a lab or researcher, get a free shirt from a local designer. Come by booth 1436! #ashg16"
789211139267629057,2016-10-20 21:06:13 +0000,GenomeWeb,"RT @andyandy_tk: Resource on variants in 126,000+ exomes and more than 15,000 genomes presented at #ASHG16 by @dgmacarthur https://t.co/pbukpeetOM"
789211039376171008,2016-10-20 21:05:49 +0000,evotobi,RT @saralpulit: Yes we do! https://t.co/1keoi7WY2s #shamelessselfpromotion #ASHG16 @Piwdb https://t.co/z2sawz5WVz
789211030786220033,2016-10-20 21:05:47 +0000,hakyim,"RT @jcbarret: ""Speedy"" Zheng presenting on two fab resources: LDhub and MR-base. Amazing how much cool stuff openly avail online. #ASHG16"
789210952528982016,2016-10-20 21:05:28 +0000,DavisCompGen,RT @serghei_mangul: Slides from my talk at ASHG 2016 are online https://t.co/nBB88skLVR #ASHG16 #GTEX
789210946069606400,2016-10-20 21:05:27 +0000,claritas4kids,"#ASHG16 MLS: got 400,000x coverage, bit more than necessary but opens up possibility of multiplexing"
789210864931012608,2016-10-20 21:05:07 +0000,CellPressNews,Read top #genetics research in Best of AJHG 2015-2016. Download online now! @AJHGNews #ASHG16 https://t.co/rUHLV4rNaK
789210850816987136,2016-10-20 21:05:04 +0000,GreenwoodGenCtr,Two genes implicated in folate-resistant NTDs! Check out Dr. Spellicy's poster 983 #ASHG16
789210803131994112,2016-10-20 21:04:52 +0000,mseetin,MLS: CYP2D6 metabolizes many drugs. Occurs w/ copy number variants.  Need to observe phased allele differences across copies #ASHG16
789210709909311488,2016-10-20 21:04:30 +0000,cemordaunt,Check out my poster on early life methylomic alterations in autism # 2067 Friday 2-3pm #ASHG16
789210634986532864,2016-10-20 21:04:12 +0000,claritas4kids,"#ASHG16 MLS: CYP2D6 for PGx studies, metabolizes large fraction of medications but highly polymorphic, >100 alleles identified"
789210519378866176,2016-10-20 21:03:45 +0000,cthorball,Interested in #HIV bNAbs? Then come by poster 1295 for a chat #ASHG16
789210507836215296,2016-10-20 21:03:42 +0000,mseetin,"MLS: Long Read Sequencing as a translational research tool. Long reads needed because of pseudogenes, repeats, polymorphism #ASHG16"
789210459757023232,2016-10-20 21:03:31 +0000,PacBio,"MLS: 'Every individual has ~1000 SVs that are > 2500bp in length, requiring long read sequencing' #ASHG16 @lissagoingviral @IcahnInstitute"
789210384221687808,2016-10-20 21:03:13 +0000,hakyim,RT @yluo86: PrediXcan ( https://t.co/N0XxEXVdWg) might be the most mentioned tool #ashg16
789210347609530368,2016-10-20 21:03:04 +0000,claritas4kids,"#ASHG16 MLS: targeting variant hotspots, long list of known disease associations that require long reads"
789210220513923073,2016-10-20 21:02:34 +0000,PacBio,"MLS: Proudly shares long list of sequencing tech, including: 
3 PacBio RS II, 2 PacBio Sequels #ASHG16 @IcahnInstitute @lissagoingviral"
789210217800097792,2016-10-20 21:02:33 +0000,hakyim,RT @makennedy101: Nice talk on WFS1 gene in cisplatin hearing loss and PrediXcan for validation #ASHG16 @genetix22
789210121243164672,2016-10-20 21:02:10 +0000,GeisingerRsrch,"Poster, PgmNr2012/T: ID of methylome alterations assoc. w/ disease progression in osteoarthritic subchondral bone. #GeisingerMyCode #ASHG16"
789210120681033728,2016-10-20 21:02:10 +0000,GeisingerRsrch,Large-scale use of clinical lab measures for association testing and phenomic profiling. Poster PgmNr 1916/T #GeisingerMyCode #ASHG16
789210107053744128,2016-10-20 21:02:06 +0000,WileyGenetics,The AJMG SEQUENCE: The U.S. FDA focuses on next-generation sequencing. #ASHG16 Visit Wiley at Booth #1003 for more.
789210068918992896,2016-10-20 21:01:57 +0000,hakyim,RT @jxchong: My fav point: Continuum from Mendelian deafness to risk of drug induced hearing loss to overall risk of hearing loss  #ASHG16
789210008164691969,2016-10-20 21:01:43 +0000,Immuneering,"Happening now at #ASHG16! @Becky_Kusko is presenting in the #Cancer #Genetics poster session! Exhibit Hall B, PgmNr 2849/T. @GeneticsSociety"
789209960236273665,2016-10-20 21:01:31 +0000,mseetin,"Next up, Melissa Laird Smith, @lissagoingviral , Mt. Sinai #ASHG16"
789209930347622400,2016-10-20 21:01:24 +0000,docguerin,RT @atulbutte: It takes a genome to understand a village: Population scale #PrecisionMedicine https://t.co/nCF5D8NF9U via… https://t.co/Xoy1Pqrr7D
789209840522436608,2016-10-20 21:01:03 +0000,spangly_mangly,"The final speaker of the session, @dom_macski, discussing the UK's Prenatal Assessment of Genomes and Exomes (PAGE)… https://t.co/qN5tvtGAp9"
789209837628329984,2016-10-20 21:01:02 +0000,nanostringtech,From FFPE Tissue to Library-Free Targeted Sequencing in less than 60 minutes using Hyb & Seq Chemistry. Poster 2891… https://t.co/WFIAsDTWIi
789209765641609217,2016-10-20 21:00:45 +0000,PacBio,"Now up, @lissagoingviral SMRT Sequencing as a Translational Research Tool to Investigate Germline, Somatic & Infectious Diseases #ASHG16"
789209762424512512,2016-10-20 21:00:44 +0000,claritas4kids,#ASHG16 next speaker is Melissa Laird Smith from @MountSinaiNYC to discuss translational research
789209751364173824,2016-10-20 21:00:42 +0000,jasonvassy,Steve Miller - your poster is up and I'm ready to represent you at #ASHG16 #PGx @VABostonHC https://t.co/gwbFesIvo8
789209741801193472,2016-10-20 21:00:39 +0000,DrSylvieRaver,RT @FASEBopa: New insight into how #Zika disrupts brain development from #ASHG16 @GeneticsSociety @ScienceNews… https://t.co/lfEaMnWL98
789209733534195712,2016-10-20 21:00:37 +0000,ScrippsSTSI,#ASHG16 folks! Come check out our poster presentation on whole genome sequencing of a healthy aging cohort (1559/T).
789209722473750528,2016-10-20 21:00:35 +0000,10xgenomics,Check out our software demo for #SingleCell gene expression analysis using Seurat w/ Grace Zheng today at 3pm #ASHG16 booth #1123
789209673295540225,2016-10-20 21:00:23 +0000,HPSNetwork,RT @genome_gov: Want to know more about the @GWASCatalog? Come chat with NHGRI experts 1 PM (PDT) TODAY at Booth #517 #ASHG16 #GenomicsFuture
789209627107987457,2016-10-20 21:00:12 +0000,SBGenomics,Poster sessions are happening now at #ASHG16! Come learn about the awesome projects we have been working on! https://t.co/sNaSEBiX9y
789209599329067008,2016-10-20 21:00:05 +0000,QIAGENBiox,"Now: Poster #2873T on sensitive and reliable variant detection from challenging samples at Exhibit Hall B, West Building #ASHG16"
789209520085925888,2016-10-20 20:59:47 +0000,claritas4kids,#ASHG16 EA: have to go back to acknowledge complexity of genome and need to see complex areas important in disease
789209498149806080,2016-10-20 20:59:41 +0000,HPSNetwork,"RT @GeneticsSociety: Visit the exhibits, fill out your Passport to Prizes, and check out ASHG Central in the Exhibit Hall! #ASHG16"
789209432219541504,2016-10-20 20:59:26 +0000,lucapinello,#ASHG16 Come to poster #2114 and learn how to use chromatin state variability to uncover non-coding functional regions and target genes!
789209328347525120,2016-10-20 20:59:01 +0000,QIAGENBiox,"Now: Poster #1721T Phenotypic-Driven Prioritization of Trio-Based Whole Genome Sequencing at Exhibit Hall B, West Building, see you #ASHG16"
789209298953842688,2016-10-20 20:58:54 +0000,hakyim,"Just landed #ashg16
I'll be at my poster if you want to drop by and say hi https://t.co/VFABqbZYec"
789209217848659968,2016-10-20 20:58:34 +0000,claritas4kids,#ASHG16 EA: attempt precision gene silencing of mutant allele
789209151150751744,2016-10-20 20:58:19 +0000,MarieBarabas,RT @GeneticsSociety: #ASHG16 Poster Session II starts soon! 2-4pm in the Exhibit & Poster Hall. And get your ice cream while supplies last.
789209094464954369,2016-10-20 20:58:05 +0000,calkan_cs,RT @dnanexus: #Sequel data is out! Identifying SVs in NA12878 from Low-Fold Coverage Sequencing w/ @PacBio https://t.co/khfmSaBCDv #ASHG16
789209065440157696,2016-10-20 20:57:58 +0000,dnanexus,Brilliant science being done on DNAnexus Platform. Checkout these posters today. #ASHG16 https://t.co/tRQF51ucPS
789209049493450752,2016-10-20 20:57:54 +0000,Awesomics,"Immunotherapy development is exploding, but not everyone responds to therapy. -@PersonalisInc at #ASHG16 #immunoonc… https://t.co/ahCKzCFeVP"
789209010977157120,2016-10-20 20:57:45 +0000,claritas4kids,"#ASHG16 EA: 5 common SNPs cover most of the HCM recurrent mutations, can do long reads to get phased variants, haplotype"
789208895965294593,2016-10-20 20:57:18 +0000,SeqComplete,#genomics #ASHG16 GeneticsSociety: #ASHG16 Poster Session II starts soon! 2-4pm in the Exhibit & Poster Hall. And get your ice cream while …
789208888960749569,2016-10-20 20:57:16 +0000,martinrafco,RT @IcahnInstitute: Dr. Ashley Birch discussing findings from Mount Sinai's #CarrierScreening of over 75K at #ASHG16. Visit our Lab at… https://t.co/EEmdEeR18p
789208835151962114,2016-10-20 20:57:03 +0000,John_Kuijpers,RT @AshbyMere: @PacBio CSO Jonas Korlach explains the gap between  PacBio deletion calls which are missing from 10xG calls at… https://t.co/cMkQvokIYZ
789208797302501376,2016-10-20 20:56:54 +0000,gmcderm,"RT @10xgenomics: See #ASHG16 Reviewers Choice poster ""Long range applications with short read sequencing"" by 10x's Sara Garcia today from 2-3pm"
789208754424205312,2016-10-20 20:56:44 +0000,John_Kuijpers,RT @PacBio: EA: Long read approaches reveal previously unappreciated structural variation @nature @euanashley #ASHG16… https://t.co/EGPwuwmQUe
789208619824848896,2016-10-20 20:56:12 +0000,ScottMyers20,"RT @GeisingerADMI: .@GeisingerRsrch at #ASHG16 today:

#GeisingerMyCode
#GenomeFIRST https://t.co/Iuxf4zgLE5"
789208588510236674,2016-10-20 20:56:04 +0000,ScottMyers20,"RT @GenomeFIRST: .@GeisingerRsrch at #ASHG16 today:

#GeisingerMyCode
#GenomeFIRST https://t.co/osqVyAKvCo"
789208536936910848,2016-10-20 20:55:52 +0000,reiver,#ASHG16 https://t.co/GxREVXHNkK
789208407467110400,2016-10-20 20:55:21 +0000,John_Kuijpers,"RT @PacBio: JK: Sequel System update - New chemistry reduces DNA input amounts, customer-generated data shown  #ASHG16 https://t.co/iipk6QnAFn"
789208398793416708,2016-10-20 20:55:19 +0000,GeneticsSociety,#ASHG16 Poster Session II starts soon! 2-4pm in the Exhibit & Poster Hall. And get your ice cream while supplies last.
789208355738783745,2016-10-20 20:55:09 +0000,GeneDx,"#ASHG16 poster session II will be starting soon! Check out our #GeneDx posters: #845, #902 and #1022!"
789208323052756992,2016-10-20 20:55:01 +0000,PacBio,"EA: Showing Sequel data, identified 6 structural variants, 1 in a gene linked to Carney disease  @euanashley  #ASHG16"
789208306296299520,2016-10-20 20:54:57 +0000,mseetin,"AE: Identified 2184 bp deletion in PRKAR1A that takes out exon, likely behind the disease. #ASHG16 #nailedit"
789208093552889856,2016-10-20 20:54:06 +0000,drtkeane,Got a couple of hours to burn and like food... @VanFoodieTours run a great 2hr foodie tour in Granville mkt. So good. #ASHG16
789208056810737664,2016-10-20 20:53:58 +0000,claritas4kids,#ASHG16 EA: need ExAC database for structural variants so we can determine pathogenicity more readily
789208044961955840,2016-10-20 20:53:55 +0000,_aalexa_,"RT @westr: At #ASHG16, UWash, @Color Genomics Launch Free Database of #BreastCancer Gene Candidate Variants https://t.co/Zc6ik5VGCh #PM101 #BRCA #bcsm"
789207963407831044,2016-10-20 20:53:35 +0000,hmdc_mgi,"RT @jacksonlab: Cocktails are on us! All of #ASHG16 is invited, don't be shy and come say cheers. 🍻 Pinnacle Hotel, Harbourfront Ba… https://t.co/t2iVGyQhXb"
789207877869195264,2016-10-20 20:53:15 +0000,mseetin,EA: Found recurring tumors in patient's heart. Testing negative. Ran 10 @PacBio Sequel SMRT Cells. Found 3 candidate SVs in data #ASHG16
789207852644638720,2016-10-20 20:53:09 +0000,claritas4kids,"#ASHG16 EA: patient with recurrent tumors in heart, found 6971/6821 indels >50bp, narrowed down to 2184 deletion in PRKAR1A"
789207831140458497,2016-10-20 20:53:04 +0000,BioBDTodd,"Increased sensitivity @PersonalisInc yields more neoantigen targets, improved prospects for personalized vaccines #ASHG16"
789207633978941440,2016-10-20 20:52:17 +0000,cesar60197819,RT @rdhernand: Great talking to so many people after my #ASHG16 talk! As per my tradition of posting slides of conference talks: https://t.co/coT5VZNCt7
789207360044539904,2016-10-20 20:51:12 +0000,stevemunger,"RT @jacksonlab: Cocktails are on us! All of #ASHG16 is invited, don't be shy and come say cheers. 🍻 Pinnacle Hotel, Harbourfront Ba… https://t.co/t2iVGyQhXb"
789207326305587200,2016-10-20 20:51:04 +0000,saipathudut,RT @Bio_Editor: Ben Borgo @AgilentLife sharing Sureguide #CRISPR @Agilent morning workshop #ASHG16 https://t.co/v6EUmAsWYw
789207235347877888,2016-10-20 20:50:42 +0000,PacBio,EA: Long read approaches reveal previously unappreciated structural variation @nature @euanashley #ASHG16… https://t.co/EGPwuwmQUe
789207158441119744,2016-10-20 20:50:23 +0000,AgilentLife,RT @Bio_Editor: Ben Borgo @AgilentLife sharing Sureguide #CRISPR @Agilent morning workshop #ASHG16 https://t.co/v6EUmAsWYw
789207155400466433,2016-10-20 20:50:23 +0000,THELORDOFFICIAL,RT @claritas4kids: #ASHG16 EA: Long read approaches show how much we're missing (a lot)
789207087150604288,2016-10-20 20:50:06 +0000,CellPressNews,Intergenically spliced #chimeric #RNAs in #cancer @trendscancer #ASHG16 https://t.co/tdZBHc5UlQ
789207073615601665,2016-10-20 20:50:03 +0000,PrecisionMedUS,"RT @PacBio: JK: Sequel System update - New chemistry reduces DNA input amounts, customer-generated data shown  #ASHG16 https://t.co/iipk6QnAFn"
789206969659842560,2016-10-20 20:49:38 +0000,stemcells21,The latest The Medical Experts Daily! https://t.co/HmrfU8vkld Thanks to @OIRMnews @drmannyonFOX #ashg16 #diabetes
789206964077068290,2016-10-20 20:49:37 +0000,mseetin,EA is up at night in a cold sweat over missing SVs.  #ASHG16
789206849341960192,2016-10-20 20:49:10 +0000,PrecisionMedUS,"RT @westr: At #ASHG16, UWash, @Color Genomics Launch Free Database of #BreastCancer Gene Candidate Variants https://t.co/Zc6ik5VGCh #PM101 #BRCA #bcsm"
789206805872189440,2016-10-20 20:48:59 +0000,claritas4kids,#ASHG16 EA: Long read approaches show how much we're missing (a lot)
789206758292017153,2016-10-20 20:48:48 +0000,BradleyAPerkins,RT @atulbutte: It takes a genome to understand a village: Population scale #PrecisionMedicine https://t.co/nCF5D8NF9U via… https://t.co/Xoy1Pqrr7D
789206631066107904,2016-10-20 20:48:18 +0000,claritas4kids,#ASHG16 EA: Low complexity regions won't be solved by more coverage
789206568080252928,2016-10-20 20:48:03 +0000,AppliedBio,A high throughput TaqMan CFTR mutation genotyping workflow - #ASHG16 Poster presentation 2654T starts at 3pm. https://t.co/XGZvY1tMZe
789206532982312960,2016-10-20 20:47:54 +0000,mseetin,"EA: Clinical Quality = QV20, mapq > 0, 20-fold coverage.  HiSeq and X10 not good by this metric. #ASHG16"
789206297073754112,2016-10-20 20:46:58 +0000,BioMath,"RT @PacBio: JK: Sequel System update - New chemistry reduces DNA input amounts, customer-generated data shown  #ASHG16 https://t.co/iipk6QnAFn"
789206149190922240,2016-10-20 20:46:23 +0000,PacBio,Precision medicine review from @euanashley shows need for accuracy & comprehensiveness in genome sequencing  https://t.co/UU5yMXLqUP #ASHG16
789206100352438272,2016-10-20 20:46:11 +0000,KeoluFox,RT @PacBio: JK: Shares worldwide map of PacBio high-quality de novo human genomes #ASHG16 https://t.co/s2eQCkS6eF
789206068853256192,2016-10-20 20:46:04 +0000,saphetor,"Cookies, coffee, Swiss chocolate  and https://t.co/FHBRo8h6j8 the free human genomic variant search engine. Booth#324 #ashg16"
789205849965105152,2016-10-20 20:45:12 +0000,infoecho,"Interested in chatting about diploid human assembly results and variations, it will be great to meet you at poster 1922 2-4pm today #ASHG16"
789205830524514304,2016-10-20 20:45:07 +0000,mseetin,"EA: ""If you can't see it, you can't call it.""  Ambiguous mapping hinders analysis of short read data. Hard to make sense of repeats #ASHG16"
789205670772047872,2016-10-20 20:44:29 +0000,WebsEdge_Health,Beyond DNA Fingerprinting: Novel Developments in #Forensics - we sit down with moderators of this session at #ASHG16 https://t.co/WZzXsjvfVi
789205602870235136,2016-10-20 20:44:13 +0000,rdhernand,Great talking to so many people after my #ASHG16 talk! As per my tradition of posting slides of conference talks: https://t.co/coT5VZNCt7
789205555583778816,2016-10-20 20:44:01 +0000,PacBio,"EA: 'If you can't see it, you can't call it' #ASHG16 @euanashley"
789205520506884096,2016-10-20 20:43:53 +0000,Genomes2People,Coming up! Find out if non-geneticist PCPs manage #genome sequencing variants appropriately from @JasonVassy… https://t.co/TRqYYM7t8H
789205434678648833,2016-10-20 20:43:33 +0000,mseetin,"Next up, Euan Ashley @euanashley on precision medicine #ASHG16"
789205414042796032,2016-10-20 20:43:28 +0000,mesuturkiye,"RT @mendel_random: Chris ""speedy"" Zheng living up to his name running thru LD Hub and MR Base at #ASHG16"
789205393457180672,2016-10-20 20:43:23 +0000,rhskraus,"RT @PacBio: See how IGV now supports PacBio long reads with quick-consensus mode, SV visualization & allele phasing at booth 71… https://t.co/I1NnKHr2Zv"
789205358216556545,2016-10-20 20:43:14 +0000,EllenLicking,RT @jgreid: Want to know more about the @Regeneron Genetics Center? Check out our new website: https://t.co/E2pvlHFW2K #ASHG16 #qwRGC
789205310841892864,2016-10-20 20:43:03 +0000,claritas4kids,"#ASHG16 EA: If you can't see it, you can't call it."
789205289681588224,2016-10-20 20:42:58 +0000,varsome,"Cookies, coffee, Swiss chocolate  and https://t.co/qQMsboXRik the free human genomic variant search engine. Booth#324 #ashg16"
789205259931430912,2016-10-20 20:42:51 +0000,YannisLL,"RT @StanfordGenome: Whole genome sequencing has increased diagnoses by 25% over whole exome sequencing, finds @HowardJacob_Phd #ASHG16"
789205249949069312,2016-10-20 20:42:48 +0000,PacBio,EA: 'Precision medicine also needs to be accurate medicine' #ASHG16 @euanashley
789205184652075008,2016-10-20 20:42:33 +0000,spangly_mangly,Dr Hywel Williams of @ucl: current & future uses of genomics to quickly diagnose children in #pediatric intensive c… https://t.co/38xunydiCK
789205035208937472,2016-10-20 20:41:57 +0000,claritas4kids,"#ASHG16 EA: after Obama talked about Precision Medicine, had to go through and change all slides from Personalized to Precision"
789205034642903040,2016-10-20 20:41:57 +0000,PacBio,"Now up, @euanashley 'Towards Precision Medicine' @stanford #ASHG16"
789204958637793280,2016-10-20 20:41:39 +0000,jgreid,Want to know more about the @Regeneron Genetics Center? Check out our new website: https://t.co/E2pvlHFW2K #ASHG16 #qwRGC
789204916963119104,2016-10-20 20:41:29 +0000,ScottMyers20,RT @GeisingerRsrch: #ASHG16 Learn more apt #GeisingerMyCode? Read Pts.1 &2 of @dhledbetter series https://t.co/VtPpxVs4HK &… https://t.co/DbP2R7OPIr
789204855776698368,2016-10-20 20:41:14 +0000,OctavianoTatau,"RT @genome_gov: Know about @ENCODE_NIH, but don’t know how to use it? The team can show you how TODAY at 2pm. Booth #517 #ASHG16 #GenomicsFuture"
789204842719776772,2016-10-20 20:41:11 +0000,mesuturkiye,"RT @jcbarret: ""Speedy"" Zheng presenting on two fab resources: LDhub and MR-base. Amazing how much cool stuff openly avail online. #ASHG16"
789204820506779649,2016-10-20 20:41:06 +0000,claritas4kids,#ASHG16 EA: genomic medicine is here but what is next?
789204768463912960,2016-10-20 20:40:54 +0000,MeetVancouver,"Our photo booth is going to close up shop at 2pm, it’ll be back at 11am-2pm #ASHG16 #veryvancouver @coastmtnphoto"
789204751439187968,2016-10-20 20:40:50 +0000,mseetin,"RT @PacBio: JK: New @naturemethods paper on phased, diploid pacbio de novo genome assemblies from @infoecho  https://t.co/blpcZx1z87 #ASHG16"
789204682963095552,2016-10-20 20:40:33 +0000,GeisingerRsrch,"A genome & phenome wide landscape of diagnoses for 38,662 individuals at Geisinger Health. Poster, PgmNr1757/T #GeisingerMyCode #ASHG16"
789204634858459137,2016-10-20 20:40:22 +0000,claritas4kids,"#ASHG16 now up, @euanashley to talk about getting Towards Precision Medicine. Lots of financial arrangements with companies but not PacBIo"
789204621235367936,2016-10-20 20:40:19 +0000,AshbyMere,@PacBio CSO Jonas Korlach explains the gap between  PacBio deletion calls which are missing from 10xG calls at… https://t.co/cMkQvokIYZ
789204597197967360,2016-10-20 20:40:13 +0000,PacBio,"JK: New @naturemethods paper on phased, diploid pacbio de novo genome assemblies from @infoecho  https://t.co/blpcZx1z87 #ASHG16"
789204576318599169,2016-10-20 20:40:08 +0000,mseetin,"JK: 70-80% of @PacBio's extra SV calls fall into gaps in short read assemblies. Need contigs, not just scaffolds, to ID these #ASHG16"
789204573869207552,2016-10-20 20:40:07 +0000,skathire,RT @BroadGenomics: New ExAc2 tool annouced! TODAY 3pm at booth 329 - ask Daniel MacArthur @dgmacarthur #ASHG16 #BroadGenomicsExpert https://t.co/xFjqx8Hxy9
789204527333466112,2016-10-20 20:39:56 +0000,lambertlab1,RT @CellPressNews: New Cell Press coloring book: #Neurons at Play! Pick yours up at Cell Press booth 1006 or download online! #ASHG16 https://t.co/OJ087WECjD
789204407149658113,2016-10-20 20:39:28 +0000,infoecho,"RT @PacBio: See how IGV now supports PacBio long reads with quick-consensus mode, SV visualization & allele phasing at booth 71… https://t.co/I1NnKHr2Zv"
789204350077841408,2016-10-20 20:39:14 +0000,mesuturkiye,RT @LivStatGen: @flimbar with an excellent presentation on the development of a 95 variant risk score for COPD at @uniofleicester #ASHG16
789204245174026240,2016-10-20 20:38:49 +0000,JedMSP,#ASHG16 https://t.co/zZ7xKAJSFF
789204232306036736,2016-10-20 20:38:46 +0000,natstann,RT @NatalieTelis: What is gender rep like across presentation types @ #ASHG16? Can classify gender by first name to look at diff bw p… https://t.co/avfJU3Mzh5
789204214652076033,2016-10-20 20:38:42 +0000,claritas4kids,#ASHG16 JK: 9/10 missing PacBIo deletions fell into assembly gaps from 10X
789204171262164992,2016-10-20 20:38:31 +0000,PacBio,"RT @claritas4kids: #ASHG16 JK: Sequel update -  4-8 Gb, median read length 15-20 kb"
789204151473278976,2016-10-20 20:38:27 +0000,ShahrazadBoe,"Listen👇😍new music style amazing 
▶https://t.co/V1iDMDHOtk …
💗
#IhabAmir 
#ملتقي_المنظمات_الطلابيه
#LIDOM
#GartnerSYM
#ASHG16
#диплом"
789204132431147008,2016-10-20 20:38:22 +0000,thatdnaguy,RT @JedMSP: So this happened. #rna-seq #ASHG16 https://t.co/QqiNwaUQiU
789204017306017792,2016-10-20 20:37:55 +0000,roberto_lleras,"RT @PacBio: JK: Sequel System update - New chemistry reduces DNA input amounts, customer-generated data shown  #ASHG16 https://t.co/iipk6QnAFn"
789203988159881217,2016-10-20 20:37:48 +0000,PacBio,RT @mseetin: JK: @PacBio's lack of GC bias prevents erroneous deletion SV calls in sites that are invisible to other technologies. #ASHG16
789203978374426626,2016-10-20 20:37:45 +0000,claritas4kids,"#ASHG16 JK: did converse, look at PacBio deletions not called by 10X, can fall into assembly gaps due to low complexity"
789203975069437952,2016-10-20 20:37:45 +0000,PacBio,"RT @mseetin: JK: @PacBio chemistry improvements demonstrated,replicated in the wild at beta sites.  Available for order now. #ASHG16"
789203953636429829,2016-10-20 20:37:39 +0000,JedMSP,So this happened. #rna-seq #ASHG16 https://t.co/QqiNwaUQiU
789203929103949826,2016-10-20 20:37:34 +0000,BioBDTodd,Learning about @PersonalisInc @ #ASHG16
789203819896770561,2016-10-20 20:37:08 +0000,mseetin,JK: @PacBio's lack of GC bias prevents erroneous deletion SV calls in sites that are invisible to other technologies. #ASHG16
789203723620798464,2016-10-20 20:36:45 +0000,J_Immunol,RT @FASEBopa: New insight into how #Zika disrupts brain development from #ASHG16 @GeneticsSociety @ScienceNews… https://t.co/lfEaMnWL98
789203709100122117,2016-10-20 20:36:41 +0000,claritas4kids,"#ASHG16 JK: randomly picked 10 deletions called by 10X genomics, see missing 228 bases, present in PacBio, very GC rich so missed by 10X"
789203631711059968,2016-10-20 20:36:23 +0000,tresdouche,RT @CellPressNews: New Cell Press coloring book: #Neurons at Play! Pick yours up at Cell Press booth 1006 or download online! #ASHG16 https://t.co/OJ087WECjD
